"tm_ky","studio_id","studio_de"
10,2052,"Wolfsbane"
10,2053,"l-a-unchãƒ»BOX"
10,2056,"DRAWIZ"
10,2057,"Toho Interactive Animation"
10,2063,"Spell Bound"
10,207,"Magic Bus"
10,2075,"Taomee"
10,2080,"Super Normal Studio"
10,2085,"Acca effe"
10,2086,"Giga Production"
10,2097,"HORNETS"
10,21,"Studio Ghibli"
10,2115,"Gosay Studio"
10,2129,"Visual Flight"
10,2134,"CANDY BOX"
10,2140,"Qianqi Animation"
10,2142,"LEVELS"
10,2158,"Durufix"
10,2179,"FIREBUG"
10,218,"Zexcs"
10,22,"Nippon Animation"
10,2201,"Studio Palette"
10,2204,"OZ"
10,2205,"Studio Kafka"
10,2216,"CMAY Animation"
10,2226,"Gambit"
10,2246,"studio MOTHER"
10,2248,"Indivision"
10,2249,"FLAGSHIP LINE"
10,2250,"Spooky graphic"
10,2252,"Studio Kingyoiro"
10,2256,"Kitty Film Mitaka Studio"
10,2257,"XEBEC M2"
10,226,"Panmedia"
10,2266,"Planet Nemo Animation"
10,228,"Daewon Media"
10,2282,"Studio Guts"
10,229,"The Answer Studio"
10,2295,"Story Effect"
10,2298,"AtelierPontdarc"
10,2299,"GIFTanimation"
10,2300,"Studio Jemi"
10,2305,"Fukushima Gaina"
10,2306,"LIDENFILMS Kyoto Studio"
10,2314,"Quad"
10,2325,"Bibury Animation CG"
10,2326,"OLM Team Yoshioka"
10,2342,"PP Project"
10,235,"Shirogumi"
10,2366,"Kigumi"
10,2370,"Hayabusa Film"
10,2379,"Scooter Films"
10,24,"Studio Fantasia"
10,2405,"Staple Entertainment"
10,2410,"Gonzino"
10,2414,"MontBlanc Pictures"
10,2416,"Kent House"
10,242,"Ashi Productions"
10,2432,"happyproject"
10,2438,"yell"
10,2455,"East Fish Studio"
10,246,"Visual 80"
10,247,"Shin-Ei Animation"
10,249,"Robot Communications"
10,2527,"Liber"
10,2538,"Imagestone Inc."
10,2541,"SAMG Entertainment"
10,2546,"Studio Sota"
10,2547,"Frontier Engine"
10,2554,"Gekkou"
10,256,"Studio Kikan"
10,2572,"Adonero"
10,27,"Xebec"
10,271,"Barnum Studio"
10,276,"DLE"
10,28,"OLM"
10,280,"Studio Junio"
10,281,"Kokusai Eigasha"
10,285,"Four Some"
10,287,"David Production"
10,288,"Kaname Productions"
10,290,"Kinema Citrus"
10,291,"CoMix Wave Films"
10,292,"AIC PLUS+"
10,3,"Gonzo"
10,30,"Ajia-Do"
10,300,"SILVER LINK."
10,309,"GoHands"
10,311,"Enoki Films"
10,312,"Life Work"
10,314,"White Fox"
10,315,"DAX Production"
10,318,"WAO World"
10,32,"Manglobe"
10,322,"Bee Media"
10,324,"Directions"
10,325,"Code"
10,326,"Animation 21"
10,329,"Phoenix Entertainment"
10,330,"Kanaban Graphics"
10,333,"TYO Animations"
10,334,"Ordet"
10,336,"JM Animation"
10,338,"Studio Bogey"
10,34,"Hal Film Maker"
10,340,"Future Planet"
10,343,"Puzzle Animation Studio Limited"
10,346,"Hoods Entertainment"
10,35,"Seven Arcs"
10,354,"Encourage Films"
10,358,"Telescreen"
10,36,"Gallop"
10,363,"Topcraft"
10,367,"Heewon Entertainment"
10,37,"Studio Deen"
10,370,"Iyasakadou Film"
10,374,"Plus Heads"
10,38,"Arms"
10,385,"Tele-Cartoon Japan"
10,386,"Animaruya"
10,389,"I-move"
10,39,"Daume"
10,390,"Tsuchida Productions"
10,391,"Grouper Productions"
10,397,"Bridge"
10,398,"Milky Cartoon"
10,4,"Bones"
10,400,"Gathering"
10,406,"Asahi Production"
10,409,"Studio Egg"
10,41,"Satelight"
10,413,"Pastel"
10,418,"Studio Gokumi"
10,420,"ACC Production"
10,429,"Office AO"
10,43,"ufotable"
10,432,"Kachidoki Studio"
10,433,"View Works"
10,435,"Studio Zero"
10,436,"AIC Build"
10,437,"Kamikaze Douga"
10,439,"Project No.9"
10,44,"Shaft"
10,441,"8bit"
10,442,"Minami Machi Bugyousho"
10,443,"Studio PuYUKAI"
10,444,"Jinnis Animation Studios"
10,452,"Knack Productions"
10,455,"Palm Studio"
10,456,"Lerche"
10,462,"Chaos Project"
10,463,"M.S.C"
10,466,"Digital Media Lab"
10,471,"Shanghai Animation Film Studio"
10,472,"Usagi Ou"
10,473,"Ascension"
10,474,"Shogakukan Music & Digital Entertainment"
10,478,"Studio Blanc"
10,48,"AIC"
10,486,"Digital Frontier"
10,49,"Remic"
10,5,"Bee Train"
10,50,"KSS"
10,51,"DiomedÃ©a"
10,517,"Asmik Ace"
10,521,"Anpro"
10,523,"SBS TV Production"
10,537,"SANZIGEN"
10,541,"Seven"
10,553,"Marvy Jack"
10,56,"A-1 Pictures"
10,563,"LandQ studios"
10,565,"LMD"
10,569,"MAPPA"
10,577,"Tohokushinsha Film Corporation"
10,581,"Sparky Animation"
10,583,"Annapuru"
10,587,"Tomason"
10,589,"Academy Productions"
10,59,"Beat Frog"
10,593,"Egg"
10,6,"Gainax"
10,60,"Actas"
10,601,"ixtl"
10,605,"C2C"
10,607,"RAMS"
10,629,"Studio Sign"
10,63,"Trinet Entertainment"
10,64,"Sotsu"
10,65,"Tokyo Movie Shinsha"
10,68,"Mushi Production"
10,69,"Front Line"
10,7,"J.C.Staff"
10,70,"Nomad"
10,72,"Artmic"
10,721,"GANSIS"
10,723,"Hotline"
10,73,"TMS Entertainment"
10,75,"Imagin"
10,753,"PRA"
10,755,"Jumondo"
10,765,"Sakura Create"
10,77,"APPP"
10,78,"Picture Magic"
10,8,"Artland"
10,80,"Trans Arts"
10,803,"Trigger"
10,805,"AIC Frontier"
10,81,"Radix"
10,83,"AIC Spirits"
10,833,"Kyotoma"
10,839,"LIDENFILMS"
10,848,"Kazami Gakuen Koushiki Douga-bu"
10,850,"Kenji Studio"
10,852,"Nexus"
10,856,"Charaction"
10,858,"Wit Studio"
10,86,"Group TAC"
10,866,"Fanworks"
10,88,"AIC ASTA"
10,884,"Strawberry Meets Pictures"
10,89,"BeSTACK"
10,890,"Karaku"
10,894,"Graphinica"
10,896,"Larx Entertainment"
10,898,"I.Gzwei"
10,909,"Studio Kelmadick"
10,91,"feel."
10,911,"Passione"
10,929,"Animation Do"
10,93,"Studio Flag"
10,939,"Tama Production"
10,94,"Telecom Animation Film"
10,949,"teamKG"
10,95,"Doga Kobo"
10,951,"NAZ"
10,957,"Connect"
10,96,"Yumeta Company"
11,1,"Pierrot"
11,10,"Production I.G"
11,1005,"Oddjob"
11,1009,"Aubec"
11,101,"Studio Hibari"
11,1013,"Opera House"
11,1023,"Polygon Pictures"
11,1025,"Dongwoo A&E"
11,103,"Tatsunoko Production"
11,1037,"Japan Vistec"
11,1045,"Space Neko Company"
11,1053,"Production IMS"
11,1063,"Calf Studio"
11,1065,"Public & Basic"
11,1067,"Rising Force"
11,107,"Plum"
11,1075,"C-Station"
11,1077,"MMDGP"
11,1087,"Lay-duce"
11,1099,"Cyclone Graphics"
11,11,"Madhouse"
11,110,"Triangle Staff"
11,1103,"TROYCA"
11,1109,"Orange"
11,111,"NHK"
11,1111,"DandeLion Animation Studio"
11,1119,"Shuka"
11,112,"Brain's Base"
11,1127,"Studio 3Hz"
11,1129,"Pierrot Plus"
11,1133,"dwarf"
11,1135,"FOREST Hunting One"
11,1137,"SEK Studios"
11,114,"Studio Matrix"
11,1153,"Image Kei"
11,1165,"Tri-Slash"
11,1169,"ILCA"
11,118,"SynergySP"
11,1181,"RG Animation Studios"
11,1189,"Sola Digital Arts"
11,1191,"Azeta Pictures"
11,1195,"Creators in Pack"
11,1197,"Steve N' Steven"
11,120,"TNK"
11,1209,"Studio A-CAT"
11,122,"Tokyo Kids"
11,1229,"Pie in the sky"
11,1231,"OLM Digital"
11,1237,"Millepensee"
11,1239,"KeyEast"
11,1244,"Studio VOLN"
11,1257,"A-Real"
11,1258,"Bandai Namco Pictures"
11,126,"Studio Comet"
11,1260,"Nakamura Production"
11,1263,"Dynamo Pictures"
11,1264,"EMT Squared"
11,1265,"Tomovies"
11,1266,"Studio! Cucuri"
11,1271,"Assez Finaud Fabric"
11,1278,"Signal.MD"
11,1281,"Office DCI"
11,1286,"10Gauge"
11,1290,"Pollyanna Graphics"
11,1291,"KOO-KI"
11,1292,"TUBA"
11,1295,"Pine Jam"
11,1296,"Marza Animation Planet"
11,1299,"AXsiZ"
11,13,"Studio 4Â°C"
11,1300,"Office Nobu"
11,1301,"CCTV Animation"
11,1306,"AIC Classic"
11,131,"G&G Entertainment"
11,1313,"Amuse"
11,1314,"Gaina"
11,132,"P.A. Works"
11,1320,"Joker Films"
11,1322,"Creative Power Entertaining"
11,1324,"Shimogumi"
11,1325,"Haoliners Animation League"
11,1340,"Typhoon Graphics"
11,1350,"B.CMAY PICTURES"
11,1353,"Issen"
11,1357,"Craftar Studios"
11,136,"Vega Entertainment"
11,1360,"Hoods Drifters Studio"
11,1363,"Marine Entertainment"
11,1379,"Zero-G"
11,1380,"domerica"
11,1381,"GEMBA"
11,1383,"Studio Live"
11,139,"Nihon Ad Systems"
11,1393,"Geno Studio"
11,1396,"W-Toon Studio"
11,14,"Sunrise"
11,1407,"Children's Playground Entertainment"
11,1435,"JCF"
11,1436,"Stingray"
11,1437,"Ishimori Entertainment"
11,1440,"Felix Film"
11,1442,"Mook DLE"
11,1444,"Egg Firm"
11,1454,"REALTHING"
11,1456,"Beijing Huihuang Animation Company"
11,1471,"Platinum Vision"
11,1487,"Bouncy"
11,1489,"Ripromo"
11,150,"Sanrio"
11,1509,"Studio World"
11,1512,"Dai-Ichi Douga"
11,1513,"Dongyang Animation"
11,1514,"Tengu Kobo"
11,1517,"Jinnan Studio"
11,1521,"Studio elle"
11,1522,"Echoes"
11,1529,"Studio M2"
11,1530,"Emon"
11,1536,"Namu Animation"
11,154,"E&G Films"
11,1545,"Japan Taps"
11,1547,"Blade"
11,1549,"Dai Nippon Printing"
11,1558,"TOCSIS"
11,1560,"Yaoyorozu"
11,1562,"Team YokkyuFuman"
11,1567,"Nut"
11,1569,"Seven Arcs Pictures"
11,1575,"DR Movie"
11,1591,"Science SARU"
11,163,"asread."
11,1661,"drop"
11,1662,"Creators Dot Com"
11,1669,"production doA"
11,1673,"DMM.futureworks"
11,1678,"Yuhodo"
11,1687,"Yokohama Animation Lab"
11,169,"Fuji TV"
11,1690,"Imagineer"
11,1692,"Revoroot"
11,1693,"Studio Flad"
11,1706,"Beijing Rocen Digital"
11,1722,"Bibury Animation Studios"
11,1726,"Three-d"
11,175,"Planet"
11,1754,"Meruhensha"
11,176,"Ginga Ya"
11,1766,"Husio Studio"
11,1768,"Sparkly Key Animation Studio"
11,1769,"helo.inc"
11,177,"Studio Kyuuma"
11,179,"A.C.G.T."
11,1794,"EKACHI EPILKA"
11,1797,"NHK Enterprises"
11,18,"Toei Animation"
11,1807,"2:10 AM Animation"
11,1813,"Studio Lings"
11,1828,"Lapin Track"
11,1829,"Lesprit"
11,1835,"CloverWorks"
11,1837,"G-angle"
11,1838,"33 Collective"
11,1843,"TriF Studio"
11,1846,"Tokyo Movie"
11,1849,"MASTER LIGHTS"
11,1851,"Jumonji"
11,1853,"Saetta"
11,1857,"GEEK TOYS"
11,1860,"Magia Doraglier"
11,1861,"Animation Planet"
11,1864,"EzÏŒla"
11,1871,"Studio W.Baba"
11,1872,"P.I.C.S."
11,1873,"Silver"
11,1874,"Arvo Animation"
11,1887,"Brio Animation"
11,1890,"Tear Studio"
11,1892,"Sublimation"
11,1893,"CygamesPictures"
11,1903,"IMAGICA Lab."
11,191,"Eiken"
11,1927,"Studio Crocodile"
11,1939,"Alpha Animation"
11,1945,"Lide"
11,1947,"Kate Arrow"
11,1952,"Animation Staff Room"
11,196,"Production Reed"
11,1967,"Drive"
11,1971,"Gainax Kyoto"
11,1972,"HOTZIPANG"
11,1973,"Monster's Egg"
11,1974,"ENGI"
11,1978,"Maho Film"
11,198,"Gakken"
11,1982,"LIDENFILMS Osaka Studio"
11,1983,"Anima&Co."
11,1984,"Bakken Record"
11,199,"Studio Nue"
11,1993,"Studio Bind"
11,1997,"Studio Kai"
11,1998,"Studio Signpost"
11,1999,"Albacrow"
11,2,"Kyoto Animation"
11,200,"Tezuka Productions"
11,2004,"Sunrise Beyond"
11,2009,"Yostar Pictures"
11,2027,"Team TillDawn"
11,2034,"Akatsuki"
11,2037,"Okuruto Noboru"
11,2040,"Maro Studio"
11,2046,"Dazzling Star"
11,2048,"ASK Animation Studio"
11,2052,"Wolfsbane"
11,2053,"l-a-unchãƒ»BOX"
11,2056,"DRAWIZ"
11,2057,"Toho Interactive Animation"
11,2063,"Spell Bound"
11,207,"Magic Bus"
11,2075,"Taomee"
11,2080,"Super Normal Studio"
11,2085,"Acca effe"
11,2086,"Giga Production"
11,2097,"HORNETS"
11,21,"Studio Ghibli"
11,2115,"Gosay Studio"
11,2129,"Visual Flight"
11,2134,"CANDY BOX"
11,2140,"Qianqi Animation"
11,2142,"LEVELS"
11,2158,"Durufix"
11,2179,"FIREBUG"
11,218,"Zexcs"
11,22,"Nippon Animation"
11,2201,"Studio Palette"
11,2204,"OZ"
11,2205,"Studio Kafka"
11,2216,"CMAY Animation"
11,2226,"Gambit"
11,2246,"studio MOTHER"
11,2248,"Indivision"
11,2249,"FLAGSHIP LINE"
11,2250,"Spooky graphic"
11,2252,"Studio Kingyoiro"
11,2256,"Kitty Film Mitaka Studio"
11,2257,"XEBEC M2"
11,226,"Panmedia"
11,2266,"Planet Nemo Animation"
11,228,"Daewon Media"
11,2282,"Studio Guts"
11,229,"The Answer Studio"
11,2295,"Story Effect"
11,2298,"AtelierPontdarc"
11,2299,"GIFTanimation"
11,2300,"Studio Jemi"
11,2305,"Fukushima Gaina"
11,2306,"LIDENFILMS Kyoto Studio"
11,2314,"Quad"
11,2325,"Bibury Animation CG"
11,2326,"OLM Team Yoshioka"
11,2342,"PP Project"
11,235,"Shirogumi"
11,2366,"Kigumi"
11,2370,"Hayabusa Film"
11,2379,"Scooter Films"
11,24,"Studio Fantasia"
11,2405,"Staple Entertainment"
11,2410,"Gonzino"
11,2414,"MontBlanc Pictures"
11,2416,"Kent House"
11,242,"Ashi Productions"
11,2432,"happyproject"
11,2438,"yell"
11,2455,"East Fish Studio"
11,246,"Visual 80"
11,247,"Shin-Ei Animation"
11,249,"Robot Communications"
11,2527,"Liber"
11,2538,"Imagestone Inc."
11,2541,"SAMG Entertainment"
11,2546,"Studio Sota"
11,2547,"Frontier Engine"
11,2554,"Gekkou"
11,256,"Studio Kikan"
11,2572,"Adonero"
11,2596,"Comma Studio"
11,2600,"Cloud Hearts"
11,27,"Xebec"
11,271,"Barnum Studio"
11,276,"DLE"
11,28,"OLM"
11,280,"Studio Junio"
11,281,"Kokusai Eigasha"
11,285,"Four Some"
11,287,"David Production"
11,288,"Kaname Productions"
11,290,"Kinema Citrus"
11,291,"CoMix Wave Films"
11,292,"AIC PLUS+"
11,3,"Gonzo"
11,30,"Ajia-Do"
11,300,"SILVER LINK."
11,309,"GoHands"
11,311,"Enoki Films"
11,312,"Life Work"
11,314,"White Fox"
11,315,"DAX Production"
11,318,"WAO World"
11,32,"Manglobe"
11,322,"Bee Media"
11,324,"Directions"
11,325,"Code"
11,326,"Animation 21"
11,329,"Phoenix Entertainment"
11,330,"Kanaban Graphics"
11,333,"TYO Animations"
11,334,"Ordet"
11,336,"JM Animation"
11,338,"Studio Bogey"
11,34,"Hal Film Maker"
11,340,"Future Planet"
11,343,"Puzzle Animation Studio Limited"
11,346,"Hoods Entertainment"
11,35,"Seven Arcs"
11,354,"Encourage Films"
11,358,"Telescreen"
11,36,"Gallop"
11,363,"Topcraft"
11,367,"Heewon Entertainment"
11,37,"Studio Deen"
11,370,"Iyasakadou Film"
11,374,"Plus Heads"
11,38,"Arms"
11,385,"Tele-Cartoon Japan"
11,386,"Animaruya"
11,389,"I-move"
11,39,"Daume"
11,390,"Tsuchida Productions"
11,391,"Grouper Productions"
11,397,"Bridge"
11,398,"Milky Cartoon"
11,4,"Bones"
11,400,"Gathering"
11,406,"Asahi Production"
11,409,"Studio Egg"
11,41,"Satelight"
11,413,"Pastel"
11,418,"Studio Gokumi"
11,420,"ACC Production"
11,429,"Office AO"
11,43,"ufotable"
11,432,"Kachidoki Studio"
11,433,"View Works"
11,435,"Studio Zero"
11,436,"AIC Build"
11,437,"Kamikaze Douga"
11,439,"Project No.9"
11,44,"Shaft"
11,441,"8bit"
11,442,"Minami Machi Bugyousho"
11,443,"Studio PuYUKAI"
11,444,"Jinnis Animation Studios"
11,452,"Knack Productions"
11,455,"Palm Studio"
11,456,"Lerche"
11,462,"Chaos Project"
11,463,"M.S.C"
11,466,"Digital Media Lab"
11,471,"Shanghai Animation Film Studio"
11,472,"Usagi Ou"
11,473,"Ascension"
11,474,"Shogakukan Music & Digital Entertainment"
11,478,"Studio Blanc"
11,48,"AIC"
11,486,"Digital Frontier"
11,49,"Remic"
11,5,"Bee Train"
11,50,"KSS"
11,51,"DiomedÃ©a"
11,517,"Asmik Ace"
11,521,"Anpro"
11,523,"SBS TV Production"
11,537,"SANZIGEN"
11,541,"Seven"
11,553,"Marvy Jack"
11,56,"A-1 Pictures"
11,563,"LandQ studios"
11,565,"LMD"
11,569,"MAPPA"
11,577,"Tohokushinsha Film Corporation"
11,581,"Sparky Animation"
11,583,"Annapuru"
11,587,"Tomason"
11,589,"Academy Productions"
11,59,"Beat Frog"
11,593,"Egg"
11,6,"Gainax"
11,60,"Actas"
11,601,"ixtl"
11,605,"C2C"
11,607,"RAMS"
11,629,"Studio Sign"
11,63,"Trinet Entertainment"
11,64,"Sotsu"
11,65,"Tokyo Movie Shinsha"
11,68,"Mushi Production"
11,69,"Front Line"
11,7,"J.C.Staff"
11,70,"Nomad"
11,72,"Artmic"
11,721,"GANSIS"
11,723,"Hotline"
11,73,"TMS Entertainment"
11,75,"Imagin"
11,753,"PRA"
11,755,"Jumondo"
11,765,"Sakura Create"
11,77,"APPP"
11,78,"Picture Magic"
11,8,"Artland"
11,80,"Trans Arts"
11,803,"Trigger"
11,805,"AIC Frontier"
11,81,"Radix"
11,83,"AIC Spirits"
11,833,"Kyotoma"
11,839,"LIDENFILMS"
11,848,"Kazami Gakuen Koushiki Douga-bu"
11,850,"Kenji Studio"
11,852,"Nexus"
11,856,"Charaction"
11,858,"Wit Studio"
11,86,"Group TAC"
11,866,"Fanworks"
11,88,"AIC ASTA"
11,884,"Strawberry Meets Pictures"
11,89,"BeSTACK"
11,890,"Karaku"
11,894,"Graphinica"
11,896,"Larx Entertainment"
11,898,"I.Gzwei"
11,909,"Studio Kelmadick"
11,91,"feel."
11,911,"Passione"
11,929,"Animation Do"
11,93,"Studio Flag"
11,939,"Tama Production"
11,94,"Telecom Animation Film"
11,949,"teamKG"
11,95,"Doga Kobo"
11,951,"NAZ"
11,957,"Connect"
11,96,"Yumeta Company"
