"tm_ky","mal_id","recommendation_id","num_recommendations"
7,579,29589,1
7,751,1132,1
7,751,2110,1
7,33475,30240,4
7,33475,25157,3
7,33475,30296,2
7,33475,10213,2
7,33475,18679,1
7,33475,32951,1
7,33475,25397,1
7,33475,9513,1
7,33475,8525,1
7,33475,35203,1
7,32212,49692,1
7,32212,37976,1
7,32212,33899,1
7,32212,39725,1
7,39017,5081,8
7,39017,8425,4
7,39017,18153,4
7,39017,12189,4
7,39017,40748,3
7,39017,46471,3
7,39017,10620,2
7,39017,38480,2
7,39017,37450,2
7,39017,28999,2
7,32962,6746,8
7,32962,9253,3
7,32962,4975,3
7,32962,5081,3
7,32962,7785,3
7,32962,36548,2
7,32962,20689,2
7,32962,30485,2
7,32962,21603,2
7,32962,2596,2
7,31559,18507,14
7,31559,20583,5
7,31559,37965,4
7,31559,28891,3
7,31559,22,2
7,31559,18179,2
7,31559,11771,2
7,31559,42923,2
7,31559,32995,2
7,31559,10087,1
7,789,3420,6
7,789,228,4
7,789,587,4
7,789,477,3
7,789,6547,2
7,789,369,2
7,789,40571,1
7,789,5941,1
7,789,122,1
7,789,4483,1
7,10014,10029,1
7,10014,2753,1
7,10014,28735,1
7,10014,12531,1
7,31680,21105,4
7,31680,3092,3
7,31680,850,1
7,31680,32175,1
7,31680,33654,1
7,31680,9926,1
7,31680,4021,1
7,31680,30205,1
7,31680,34382,1
7,31680,4898,1
7,28835,12679,1
7,28835,31549,1
7,37722,37579,2
7,37722,10719,2
7,37722,9608,1
7,37722,32901,1
7,37722,28825,1
7,37722,9736,1
7,37722,12437,1
7,37722,33352,1
7,3457,17513,15
7,3457,469,10
7,3457,150,9
7,3457,2993,7
7,3457,120,6
7,3457,29976,5
7,3457,853,5
7,3457,2404,5
7,3457,3470,5
7,3457,7058,4
7,8410,481,1
7,8410,1138,1
7,8410,2281,1
7,8410,13201,1
7,8410,552,1
7,8410,1469,1
7,8410,3972,1
7,8410,34866,1
7,8410,1132,1
7,8410,2156,1
7,229,941,2
7,229,227,1
7,229,280,1
7,229,2026,1
7,229,516,1
7,229,1988,1
7,229,2457,1
7,229,1748,1
7,229,1865,1
7,229,11079,1
7,11227,8917,4
7,11227,11751,3
7,11227,14283,3
7,11227,435,2
7,11227,10447,2
7,11227,2604,2
7,11227,10372,2
7,11227,3667,2
7,11227,16668,2
7,11227,237,2
7,419,45,4
7,419,205,4
7,419,7592,3
7,419,6594,2
7,419,4151,2
7,419,269,2
7,419,249,1
7,419,6773,1
7,419,1484,1
7,419,161,1
7,31229,4898,4
7,31229,20507,4
7,31229,11633,3
7,31229,3588,2
7,31229,31478,2
7,31229,16035,2
7,31229,9919,2
7,31229,30016,2
7,31229,777,2
7,31229,5530,1
7,42205,11061,2
7,42205,479,2
7,42205,20899,2
7,42205,40906,1
7,42205,37447,1
7,42205,392,1
7,42205,269,1
7,42205,20507,1
7,42205,356,1
7,42205,22297,1
7,2415,110,2
7,2415,2705,1
7,4532,2484,1
7,39710,40938,6
7,39710,1210,6
7,39710,35639,4
7,39710,34984,4
7,39710,30015,2
7,39710,16,2
7,39710,2129,2
7,39710,31646,2
7,39710,36470,2
7,39710,16782,2
7,308,387,5
7,308,489,2
7,308,2596,2
7,308,1981,1
7,308,48,1
7,308,477,1
7,308,2129,1
7,308,1524,1
7,308,2164,1
7,308,10460,1
7,303,348,1
7,37206,21681,4
7,37206,15051,3
7,37206,35756,2
7,37206,33948,2
7,37206,32483,2
7,37206,15061,1
7,37206,5680,1
7,37206,39681,1
7,37206,31953,1
7,37206,35839,1
7,34901,22135,1
7,3407,2025,3
7,3407,150,3
7,3407,389,2
7,3407,226,2
7,3407,1459,2
7,3407,11837,2
7,3407,1156,2
7,3407,10294,2
7,3407,36144,1
7,3407,5114,1
7,2165,7592,1
7,2165,32768,1
7,2165,9493,1
7,2165,19157,1
7,1022,1374,3
7,1022,1336,1
7,1022,31147,1
7,1022,1048,1
7,1022,4177,1
7,1022,226,1
7,1022,1492,1
7,1022,37451,1
7,1022,1468,1
7,5155,13349,2
7,5155,525,1
7,5155,1827,1
7,5155,28735,1
7,5155,1906,1
7,5155,2476,1
7,40610,350,1
7,40610,48857,1
7,40610,687,1
7,40610,616,1
7,38161,40911,3
7,38161,35889,3
7,38161,40532,2
7,38161,31630,2
7,38161,2025,1
7,38161,30187,1
7,38161,28625,1
7,38161,32962,1
7,38161,36649,1
7,38161,40359,1
7,24909,25517,4
7,24909,37395,1
7,24909,2489,1
7,24909,107,1
7,24909,8310,1
7,24909,24833,1
7,24909,34636,1
7,24909,1412,1
7,24909,2043,1
7,24909,19067,1
7,968,913,1
7,968,230,1
7,1707,10033,1
7,1707,3588,1
7,1707,738,1
7,1707,39030,1
7,1707,32881,1
7,1707,250,1
7,2157,2734,1
7,2157,35847,1
7,2157,1845,1
7,2157,3012,1
7,2157,19799,1
7,2157,2001,1
7,2157,2978,1
7,2157,2283,1
7,518,2044,1
7,518,527,1
7,518,350,1
7,244,235,5
7,244,8425,2
7,244,2204,2
7,244,1365,1
7,244,527,1
7,244,6758,1
7,244,3673,1
7,244,1375,1
7,244,2077,1
7,244,10568,1
7,3359,4081,4
7,3359,173,3
7,3359,251,3
7,3359,48,2
7,3359,249,2
7,3359,7592,2
7,3359,3655,2
7,3359,17505,2
7,3359,6895,2
7,3359,11759,1
7,10155,1195,14
7,10155,15315,10
7,10155,19369,6
7,10155,6166,3
7,10155,19815,3
7,10155,9736,3
7,10155,182,2
7,10155,10213,2
7,10155,738,2
7,10155,16157,2
7,22189,34494,4
7,22189,17549,3
7,22189,15051,2
7,22189,5680,2
7,22189,21273,2
7,22189,31804,2
7,22189,16732,1
7,22189,19023,1
7,22189,16417,1
7,22189,10495,1
7,3710,457,2
7,3710,32768,1
7,3710,279,1
7,3710,228,1
7,3710,9824,1
7,3710,37487,1
7,3710,9834,1
7,3710,2246,1
7,3710,20431,1
7,3710,7647,1
7,2230,2800,1
7,2230,7645,1
7,2230,1491,1
7,37210,29803,14
7,37210,40496,6
7,37210,38297,6
7,37210,35790,5
7,37210,34497,4
7,37210,17265,3
7,37210,37430,3
7,37210,36407,3
7,37210,30831,3
7,37210,19815,2
7,44516,35994,1
7,44516,33352,1
7,44516,28851,1
7,44516,41103,1
7,5039,790,6
7,5039,4151,3
7,5039,2216,3
7,5039,2593,2
7,5039,4981,2
7,5039,1535,2
7,5039,2178,2
7,5039,205,2
7,5039,4879,2
7,5039,7724,2
7,28423,20507,9
7,28423,249,5
7,28423,25859,2
7,28423,2026,2
7,28423,355,2
7,28423,2400,2
7,28423,269,2
7,28423,210,2
7,28423,39196,2
7,28423,32696,2
7,9693,1589,2
7,9693,627,1
7,9693,4654,1
7,9693,50175,1
7,9693,2159,1
7,9693,5040,1
7,9693,5941,1
7,9693,5671,1
7,9693,3226,1
7,9693,10800,1
7,5440,2916,2
7,5440,3325,1
7,19365,9941,7
7,19365,14741,3
7,19365,27727,3
7,19365,6746,3
7,19365,30016,2
7,19365,32995,2
7,19365,31964,2
7,19365,30276,2
7,19365,10721,2
7,19365,16774,2
7,30375,10321,5
7,30375,33045,4
7,30375,33899,2
7,30375,33046,2
7,30375,33037,2
7,30375,33788,2
7,30375,39184,2
7,30375,23151,2
7,30375,15051,2
7,30375,18507,2
7,174,1559,8
7,174,41353,3
7,174,392,3
7,174,9513,2
7,174,8074,2
7,174,4999,2
7,174,287,2
7,174,230,1
7,174,14527,1
7,174,1098,1
7,1587,1576,2
7,1587,30382,1
7,1587,17505,1
7,1587,31147,1
7,1587,8598,1
7,1587,430,1
7,1587,419,1
7,1587,2418,1
7,30355,16732,8
7,30355,1887,3
7,30355,17082,3
7,30355,31564,2
7,30355,21273,2
7,30355,9776,1
7,30355,20047,1
7,30355,33948,1
7,30355,34798,1
7,30355,21681,1
7,3162,283,1
7,3162,2225,1
7,3162,3810,1
7,37926,16592,7
7,37926,31798,2
7,37926,14345,2
7,37926,38656,1
7,37926,41619,1
7,37926,15315,1
7,37926,39198,1
7,37926,50273,1
7,37926,35994,1
7,37926,19429,1
7,33019,633,1
7,33019,7592,1
7,33019,33350,1
7,33019,1827,1
7,33019,23755,1
7,33019,957,1
7,33019,8086,1
7,873,11757,7
7,873,1202,1
7,873,6702,1
7,873,20,1
7,873,17265,1
7,873,3366,1
7,873,1482,1
7,873,2031,1
7,7817,8675,16
7,7817,7593,12
7,7817,38778,12
7,7817,9624,6
7,7817,133,4
7,7817,12467,4
7,7817,38753,4
7,7817,16742,4
7,7817,9587,3
7,7817,24,3
7,2595,2926,1
7,2595,10079,1
7,2595,2167,1
7,2595,346,1
7,2595,8525,1
7,2595,1530,1
7,2595,11235,1
7,2595,4181,1
7,2595,101,1
7,2595,10080,1
7,29589,24833,10
7,29589,245,8
7,29589,32951,4
7,29589,8525,2
7,29589,579,1
7,29589,268,1
7,29589,34262,1
7,29589,240,1
7,29589,2605,1
7,29589,33255,1
7,126,227,3
7,126,3358,2
7,126,2251,1
7,126,849,1
7,126,3229,1
7,126,2924,1
7,126,1738,1
7,126,101,1
7,126,615,1
7,126,2593,1
7,21431,226,26
7,21431,21845,4
7,21431,22199,3
7,21431,28999,3
7,21431,15583,3
7,21431,1818,2
7,21431,9379,2
7,21431,11111,2
7,21431,3464,2
7,21431,17729,2
7,2938,122,1
7,2938,3731,1
7,2938,4722,1
7,2938,10278,1
7,2938,4928,1
7,2938,2402,1
7,3281,1356,1
7,39388,34798,10
7,39388,45425,3
7,39388,39730,3
7,39388,5680,2
7,39388,7791,1
7,39388,21273,1
7,39388,14131,1
7,39388,6098,1
7,39388,36492,1
7,39388,9055,1
7,1214,1554,1
7,1214,1219,1
7,1214,7054,1
7,1214,32828,1
7,1214,9055,1
7,1214,2931,1
7,1214,28825,1
7,1214,800,1
7,1214,710,1
7,1214,2963,1
7,1844,853,4
7,1844,177,1
7,1844,235,1
7,1844,335,1
7,1844,162,1
7,1844,9981,1
7,1844,1591,1
7,1844,6586,1
7,1844,7768,1
7,1844,232,1
7,111,232,5
7,111,76,1
7,111,100,1
7,111,530,1
7,111,2288,1
7,111,48,1
7,111,4051,1
7,111,2923,1
7,8394,5052,1
7,17827,19685,2
7,17827,14827,1
7,17827,8915,1
7,17827,14527,1
7,17827,10079,1
7,17827,17729,1
7,17827,23079,1
7,17827,20031,1
7,17827,12189,1
7,17827,3731,1
7,37259,20583,6
7,37259,36653,3
7,37259,37972,3
7,37259,39966,2
7,37259,27989,2
7,37259,35983,2
7,37259,22135,2
7,37259,50185,2
7,37259,35839,2
7,37259,37403,1
7,40359,35889,3
7,40359,6746,3
7,40359,14467,2
7,40359,42249,2
7,40359,36649,2
7,40359,25183,2
7,40359,27833,1
7,40359,10568,1
7,40359,37141,1
7,40359,41120,1
7,12963,2489,2
7,12963,10257,1
7,12963,1816,1
7,5343,1412,2
7,5343,2605,1
7,5343,1196,1
7,5343,1418,1
7,3313,1972,1
7,31442,18153,6
7,31442,28999,3
7,31442,19815,3
7,31442,22147,3
7,31442,25159,3
7,31442,32083,2
7,31442,1177,1
7,31442,28121,1
7,31442,31452,1
7,31442,20507,1
7,4936,2471,5
7,4936,6303,1
7,4936,8687,1
7,4936,1199,1
7,37202,21,4
7,37202,34572,3
7,37202,6702,1
7,37202,18115,1
7,37202,9919,1
7,37202,513,1
7,37202,33478,1
7,37202,11061,1
7,37202,153,1
7,37202,20,1
7,35905,31646,4
7,35905,34177,4
7,35905,5671,2
7,35905,488,1
7,35905,8968,1
7,35905,20787,1
7,35905,10800,1
7,35905,2562,1
7,35905,38814,1
7,35905,135,1
7,48761,39535,7
7,48761,38830,1
7,48761,28497,1
7,48761,16009,1
7,48761,36407,1
7,48761,37430,1
7,48761,31240,1
7,48761,4081,1
7,538,123,1
7,1568,4999,2
7,1568,910,2
7,1568,11785,2
7,1568,2104,2
7,1568,197,2
7,1568,944,1
7,1568,120,1
7,1568,9587,1
7,1568,2993,1
7,1568,210,1
7,39539,38668,5
7,39539,25183,5
7,39539,467,2
7,39539,43,2
7,39539,26,1
7,39539,918,1
7,39539,2582,1
7,39539,41433,1
7,39539,31163,1
7,39539,37447,1
7,41345,40496,5
7,41345,3457,2
7,41345,1571,1
7,41345,4752,1
7,41345,2904,1
7,41345,39196,1
7,41345,22535,1
7,41345,4214,1
7,41345,44961,1
7,41345,1575,1
7,6324,2993,8
7,6324,11617,8
7,6324,6166,5
7,6324,5734,4
7,6324,6512,4
7,6324,21085,3
7,6324,7590,2
7,6324,3455,2
7,6324,25429,2
7,6324,9750,2
7,561,9041,2
7,561,1575,1
7,561,8476,1
7,561,1250,1
7,561,1517,1
7,561,166,1
7,561,15051,1
7,561,17505,1
7,561,567,1
7,561,2704,1
7,23201,249,1
7,3098,1138,1
7,3098,19171,1
7,3098,2704,1
7,32555,31953,10
7,32555,23277,2
7,32555,35756,2
7,32555,39388,1
7,32555,34280,1
7,32555,31080,1
7,32555,31914,1
7,32555,34798,1
7,32555,5680,1
7,11837,1374,6
7,11837,35120,6
7,11837,6880,5
7,11837,389,3
7,11837,2161,3
7,11837,9941,3
7,11837,1535,3
7,11837,3407,2
7,11837,16005,2
7,11837,10294,2
7,1897,2818,1
7,1897,3325,1
7,3631,486,1
7,3631,1491,1
7,29785,2993,6
7,29785,33988,3
7,29785,30307,3
7,29785,39196,3
7,29785,3455,3
7,29785,20031,2
7,29785,18897,2
7,29785,15225,2
7,29785,3467,2
7,29785,469,2
7,5914,10495,6
7,5914,5030,2
7,5914,5680,2
7,5914,66,2
7,5914,16732,2
7,5914,120,1
7,5914,6203,1
7,5914,20047,1
7,5914,1214,1
7,5914,9934,1
7,11079,1887,6
7,11079,10165,5
7,11079,12291,5
7,11079,15911,4
7,11079,11843,3
7,11079,34881,3
7,11079,19429,3
7,11079,14277,2
7,11079,5060,2
7,11079,23251,2
7,17741,17895,5
7,17741,390,5
7,17741,147,4
7,17741,2476,2
7,17741,2129,2
7,17741,1222,2
7,17741,18245,1
7,17741,21995,1
7,17741,37982,1
7,17741,33743,1
7,38301,37998,2
7,38301,14131,2
7,38301,41372,1
7,38301,40532,1
7,38301,33797,1
7,38301,28105,1
7,38301,430,1
7,38301,9000,1
7,38301,3667,1
7,2040,350,1
7,2040,2037,1
7,2040,530,1
7,2040,512,1
7,2040,2950,1
7,36864,34902,4
7,36864,34881,3
7,36864,30014,2
7,36864,38787,2
7,36864,35484,2
7,36864,12291,1
7,36864,37992,1
7,36864,41389,1
7,36864,34262,1
7,36864,23673,1
7,16512,10588,14
7,16512,30,7
7,16512,20533,6
7,16512,10620,6
7,16512,16592,5
7,16512,6746,5
7,16512,874,4
7,16512,356,3
7,16512,384,3
7,16512,10793,3
7,1465,2161,1
7,1465,2001,1
7,1465,269,1
7,1465,31147,1
7,1465,133,1
7,1465,1536,1
7,2390,1816,3
7,2390,527,2
7,2390,1751,1
7,2390,11785,1
7,2390,2263,1
7,2390,516,1
7,2390,1564,1
7,2390,1743,1
7,2390,19157,1
7,636,77,1
7,3349,5307,2
7,3349,274,1
7,3349,1600,1
7,1578,100,2
7,1578,3615,2
7,1578,247,1
7,1578,5678,1
7,1578,123,1
7,1578,12461,1
7,1578,5835,1
7,1578,5702,1
7,1578,1579,1
7,5834,1065,1
7,5834,627,1
7,2038,604,2
7,2038,2044,1
7,2038,2272,1
7,800,387,3
7,800,1025,2
7,800,10357,1
7,800,9289,1
7,800,12437,1
7,800,33206,1
7,800,3167,1
7,800,4483,1
7,800,1,1
7,800,379,1
7,2363,20159,1
7,2363,2001,1
7,34754,6586,1
7,34754,2571,1
7,6973,2025,7
7,6973,5356,4
7,6973,31405,4
7,6973,8425,3
7,6973,2251,3
7,6973,1575,2
7,6973,7,2
7,6973,467,2
7,6973,6758,1
7,6973,3089,1
7,169,356,9
7,169,2593,6
7,169,6747,3
7,169,1965,3
7,169,226,3
7,169,258,2
7,169,5205,2
7,169,343,2
7,169,3782,2
7,169,4581,1
7,15489,7724,1
7,15489,11061,1
7,15489,5962,1
7,15489,1249,1
7,15489,10447,1
7,15489,2281,1
7,15489,1248,1
7,15489,13201,1
7,15489,9756,1
7,15489,1469,1
7,3505,890,1
7,3505,2127,1
7,3505,3012,1
7,2404,1535,9
7,2404,3457,5
7,2404,1571,4
7,2404,3588,4
7,2404,11499,3
7,2404,1482,3
7,2404,4581,3
7,2404,68,3
7,2404,1607,2
7,2404,270,2
7,23945,15225,4
7,23945,21085,3
7,23945,193,3
7,23945,6347,2
7,23945,39196,1
7,23945,19221,1
7,23945,1195,1
7,23945,8841,1
7,23945,14741,1
7,23945,469,1
7,36982,32664,4
7,36982,3841,1
7,36982,23539,1
7,36982,2233,1
7,196,7593,3
7,196,195,3
7,196,346,2
7,196,11433,2
7,196,634,2
7,196,53,1
7,196,819,1
7,196,125,1
7,196,2926,1
7,196,334,1
7,13377,14277,2
7,24133,30296,2
7,24133,22877,2
7,24133,25157,2
7,24133,20785,2
7,24133,25283,1
7,24133,3588,1
7,24133,31442,1
7,24133,30749,1
7,24133,31338,1
7,24133,4186,1
7,5992,6956,1
7,18677,15809,22
7,18677,13161,3
7,18677,23233,3
7,18677,14833,3
7,18677,19369,2
7,18677,11617,2
7,18677,44037,2
7,18677,31442,1
7,18677,14741,1
7,18677,39324,1
7,36793,35968,9
7,36793,42897,5
7,36793,34280,4
7,36793,17895,3
7,36793,40530,3
7,36793,23273,3
7,36793,14289,3
7,36793,48736,3
7,36793,36098,3
7,36793,6045,2
7,27727,36902,4
7,27727,11843,3
7,27727,19257,3
7,27727,19365,3
7,27727,34839,3
7,27727,23289,3
7,27727,530,3
7,27727,14751,2
7,27727,853,2
7,27727,850,2
7,36049,21877,1
7,36049,36108,1
7,36049,35298,1
7,36049,22789,1
7,36049,36949,1
7,35928,22319,16
7,35928,36511,4
7,35928,3457,3
7,35928,7662,2
7,35928,39195,1
7,35928,4752,1
7,35928,11111,1
7,35928,31229,1
7,35928,41265,1
7,35928,5630,1
7,30544,30296,92
7,30544,22877,8
7,30544,25397,6
7,30544,31338,5
7,30544,11757,4
7,30544,20785,4
7,30544,9367,3
7,30544,9041,3
7,30544,22663,2
7,30544,31964,2
7,3053,2116,1
7,3053,12875,1
7,3053,10507,1
7,3053,5231,1
7,3053,20583,1
7,3012,288,2
7,3012,2706,1
7,3012,2705,1
7,3012,3505,1
7,3012,2157,1
7,3012,1668,1
7,3012,2001,1
7,32607,25835,11
7,32607,29163,5
7,32607,39990,4
7,32607,10357,3
7,32607,710,2
7,32607,39609,2
7,32607,14813,2
7,32607,35413,2
7,32607,31953,2
7,32607,16742,1
7,2772,123,2
7,2772,238,1
7,2772,1827,1
7,2772,392,1
7,2772,967,1
7,2772,959,1
7,2772,121,1
7,2772,813,1
7,2772,4549,1
7,2772,1559,1
7,21511,3667,9
7,21511,18893,9
7,21511,31500,9
7,21511,38328,8
7,21511,14131,7
7,21511,12317,3
7,21511,32866,2
7,21511,21507,1
7,21511,15051,1
7,21511,27989,1
7,2579,3761,1
7,2579,3624,1
7,33371,30740,2
7,33371,34903,2
7,33371,9253,2
7,37496,9941,2
7,37496,24439,2
7,37496,35889,1
7,37496,19365,1
7,37496,32867,1
7,37496,31478,1
7,37496,20689,1
7,37496,41120,1
7,37496,37221,1
7,37496,8449,1
7,2819,3837,1
7,2819,813,1
7,2819,182,1
7,2819,9061,1
7,2819,11061,1
7,2819,1279,1
7,9367,11617,8
7,9367,9041,7
7,9367,30,5
7,9367,226,5
7,9367,1818,4
7,9367,25731,4
7,9367,30544,3
7,9367,16498,3
7,9367,13161,2
7,9367,99,2
7,2215,237,3
7,2215,96,1
7,2215,4177,1
7,2215,478,1
7,2215,2795,1
7,33240,30651,1
7,33240,9774,1
7,33240,36259,1
7,4807,2757,1
7,4807,1848,1
7,30363,28979,1
7,30363,11617,1
7,1502,76,1
7,5962,2156,3
7,5962,1254,2
7,5962,1816,2
7,5962,34866,1
7,5962,1668,1
7,5962,482,1
7,5962,2619,1
7,5962,10015,1
7,5962,11177,1
7,5962,4563,1
7,34034,37254,2
7,34034,33489,2
7,34034,31964,1
7,34034,21,1
7,1727,355,2
7,1727,22877,1
7,1727,1698,1
7,1727,1250,1
7,1727,5690,1
7,1727,4548,1
7,1727,48556,1
7,1727,5530,1
7,1727,21033,1
7,1727,1202,1
7,1603,1899,1
7,1603,3653,1
7,1603,93,1
7,33023,38150,2
7,33023,37571,2
7,33023,21511,1
7,33023,34088,1
7,33023,40934,1
7,33023,35557,1
7,33023,6895,1
7,14355,34798,15
7,14355,39730,4
7,14355,13283,4
7,14355,38476,2
7,14355,45425,2
7,14355,17082,2
7,14355,17549,2
7,14355,9055,2
7,14355,38276,1
7,14355,16353,1
7,4151,205,5
7,4151,5039,3
7,4151,340,2
7,4151,67,2
7,4151,33,2
7,4151,6594,2
7,4151,2216,2
7,4151,2178,2
7,4151,1827,2
7,4151,419,2
7,2684,170,2
7,2684,5675,1
7,2684,11771,1
7,28221,35076,2
7,28221,27441,2
7,28221,20709,2
7,28221,120,2
7,28221,1683,1
7,28221,10155,1
7,28221,37561,1
7,28221,34427,1
7,28221,10396,1
7,28221,9756,1
7,37517,10620,24
7,37517,934,6
7,37517,24765,5
7,37517,13125,5
7,37517,9756,5
7,37517,36266,5
7,37517,32949,5
7,37517,2476,4
7,37517,33352,2
7,37517,38753,2
7,4334,9941,2
7,4334,5630,2
7,4334,2001,2
7,4334,2321,2
7,4334,552,1
7,4334,4177,1
7,4334,2686,1
7,4334,5485,1
7,4334,12471,1
7,4334,271,1
7,8630,1195,14
7,8630,355,12
7,8630,4224,11
7,8630,20787,11
7,8630,6547,7
7,8630,9041,5
7,8630,22877,4
7,8630,11617,3
7,8630,7769,3
7,8630,8086,2
7,1448,1068,1
7,1448,3609,1
7,1448,2361,1
7,1448,3486,1
7,1448,5891,1
7,1448,1,1
7,1448,1069,1
7,1448,2255,1
7,1448,1264,1
7,143,1810,7
7,143,497,5
7,143,4725,5
7,143,855,3
7,143,9756,3
7,143,440,2
7,143,2904,2
7,143,879,2
7,143,2291,1
7,143,4535,1
7,1550,3009,1
7,1550,20583,1
7,2705,2789,1
7,2705,481,1
7,2705,3012,1
7,2705,2415,1
7,2705,10869,1
7,2705,1212,1
7,11285,9756,40
7,11285,22273,9
7,11285,9331,7
7,11285,10163,4
7,11285,43299,3
7,11285,11759,3
7,11285,21603,3
7,11285,20033,2
7,11285,9989,2
7,11285,40550,2
7,11457,9513,7
7,11457,233,3
7,11457,35222,3
7,11457,2923,1
7,11457,9938,1
7,11457,32673,1
7,11457,14277,1
7,11457,1744,1
7,11457,333,1
7,11457,1485,1
7,292,11771,7
7,292,170,3
7,292,1614,1
7,292,11697,1
7,292,390,1
7,292,37403,1
7,292,24415,1
7,292,406,1
7,292,5941,1
7,292,16894,1
7,115,177,1
7,21407,14751,1
7,21407,18679,1
7,21407,2923,1
7,21407,232,1
7,21407,27727,1
7,21407,8756,1
7,33421,29758,3
7,33421,34102,1
7,33421,34300,1
7,33421,11703,1
7,33421,31904,1
7,33421,32094,1
7,33421,11061,1
7,33421,36455,1
7,33421,31478,1
7,33421,29089,1
7,580,2796,2
7,580,23539,2
7,580,10197,1
7,580,37144,1
7,580,5983,1
7,580,22593,1
7,580,9561,1
7,670,2927,2
7,670,472,2
7,670,1218,2
7,670,2155,2
7,670,710,1
7,670,147,1
7,670,17895,1
7,670,53,1
7,670,668,1
7,670,4224,1
7,3615,12461,5
7,3615,100,4
7,3615,1579,3
7,3615,247,3
7,3615,15085,3
7,3615,1578,2
7,3615,10321,2
7,3615,1864,2
7,3615,4551,1
7,3615,6787,1
7,1638,2543,1
7,1638,4800,1
7,1638,2577,1
7,21325,4081,3
7,21325,10501,2
7,21325,15379,1
7,21325,16417,1
7,21325,6045,1
7,21325,18139,1
7,21325,23251,1
7,21325,2931,1
7,21325,10338,1
7,21325,48483,1
7,22663,22877,3
7,22663,20785,3
7,22663,24873,3
7,22663,12293,2
7,22663,25397,2
7,22663,13161,2
7,22663,30296,2
7,22663,30544,2
7,22663,35203,1
7,22663,20787,1
7,1837,218,1
7,1837,25,1
7,36817,14811,1
7,36817,20931,1
7,36817,38759,1
7,36817,22101,1
7,36817,13759,1
7,36817,33206,1
7,36817,33988,1
7,4066,820,8
7,4066,2002,1
7,4066,3907,1
7,4066,973,1
7,4066,31764,1
7,3501,2030,1
7,3501,40532,1
7,965,940,1
7,965,2104,1
7,965,612,1
7,965,16417,1
7,965,348,1
7,965,943,1
7,965,9938,1
7,965,3298,1
7,965,941,1
7,965,5114,1
7,4548,2025,2
7,4548,18153,2
7,4548,2993,1
7,4548,849,1
7,4548,1727,1
7,4548,11013,1
7,4548,9874,1
7,4548,3958,1
7,4548,18497,1
7,4548,1691,1
7,1469,552,8
7,1469,527,4
7,1469,21639,1
7,1469,482,1
7,1469,1564,1
7,1469,2620,1
7,1469,8410,1
7,1469,889,1
7,1469,30831,1
7,1469,874,1
7,1093,3437,1
7,1093,28171,1
7,1093,8123,1
7,1093,39194,1
7,1093,6384,1
7,1093,30088,1
7,6112,11933,1
7,36432,36633,2
7,36432,34572,1
7,35589,32171,2
7,35589,34289,2
7,35589,33184,1
7,35589,35557,1
7,35589,37979,1
7,35589,20787,1
7,35589,4725,1
7,35589,37221,1
7,35589,11751,1
7,35589,40550,1
7,37393,38790,6
7,37393,38062,6
7,37393,40974,5
7,37393,36407,3
7,37393,40586,2
7,37393,30831,2
7,37393,48415,2
7,37393,47161,2
7,37393,40960,1
7,37393,167,1
7,109,5356,6
7,109,889,5
7,109,2030,3
7,109,71,2
7,109,198,2
7,109,20543,1
7,109,1347,1
7,109,6,1
7,109,568,1
7,109,1082,1
7,812,457,4
7,812,164,3
7,812,1140,2
7,812,3001,1
7,812,1135,1
7,812,479,1
7,812,31716,1
7,812,572,1
7,812,5678,1
7,812,1030,1
7,34280,40530,13
7,34280,31404,7
7,34280,21877,7
7,34280,31952,5
7,34280,36038,5
7,34280,20031,5
7,34280,35968,5
7,34280,36793,4
7,34280,24,3
7,34280,23289,3
7,261,18897,1
7,40803,48567,2
7,40803,42923,2
7,40803,27441,1
7,40803,31157,1
7,40803,42307,1
7,40803,21573,1
7,40803,39681,1
7,40803,41353,1
7,40803,6746,1
7,1230,23133,2
7,1230,1575,2
7,1230,10161,2
7,1230,237,1
7,1230,1818,1
7,1230,3358,1
7,1230,3298,1
7,1230,30,1
7,1230,5220,1
7,1230,5682,1
7,4050,2619,1
7,4050,4981,1
7,4050,5082,1
7,24629,28171,12
7,24629,35298,5
7,24629,32828,4
7,24629,1852,3
7,24629,31498,2
7,24629,21273,2
7,24629,31636,2
7,24629,30437,2
7,24629,34012,2
7,24629,29722,1
7,40148,15051,3
7,40148,37976,2
7,40148,12149,1
7,40148,19023,1
7,40148,23587,1
7,40148,40842,1
7,40148,35503,1
7,40148,38009,1
7,40148,38670,1
7,40148,37962,1
7,34881,21863,8
7,34881,41226,8
7,34881,10711,7
7,34881,37171,5
7,34881,30831,5
7,34881,33255,4
7,34881,8675,4
7,34881,1738,3
7,34881,11079,3
7,34881,38610,3
7,40677,33573,1
7,13145,481,1
7,13145,135,1
7,1675,4052,1
7,1675,2001,1
7,1675,890,1
7,3116,10869,1
7,3116,2706,1
7,30651,3841,2
7,30651,2623,1
7,30651,33240,1
7,30651,38145,1
7,30651,3355,1
7,30651,12021,1
7,30651,1617,1
7,30651,6024,1
7,49385,30276,2
7,49385,379,1
7,49385,20973,1
7,49385,41762,1
7,49385,30016,1
7,49385,2097,1
7,41930,6547,5
7,41930,28999,5
7,41930,27775,4
7,41930,38080,2
7,41930,11433,1
7,41930,101,1
7,41930,33352,1
7,41930,2471,1
7,41930,1535,1
7,41930,4654,1
7,5891,1448,1
7,5891,3609,1
7,149,4898,8
7,149,3656,8
7,149,1532,5
