"tm_ky","mal_id","studio_id"
6,2834,1545
6,2835,18
6,2836,22
6,28387,1053
6,28391,3
6,284,86
6,28401,276
6,28423,112
6,28497,911
6,285,14
6,28537,569
6,28595,1231
6,286,73
6,28617,569
6,28619,456
6,28621,56
6,28623,858
6,28669,18
6,28677,839
6,287,86
6,28701,43
6,28735,37
6,28791,56
6,288,11
6,28817,95
6,28819,541
6,2882,103
6,28825,95
6,28833,894
6,28833,94
6,28835,1560
6,2885,80
6,28861,1237
6,28869,247
6,28883,95
6,28891,10
6,289,28
6,28907,56
6,2892,103
6,28921,1023
6,28927,858
6,28929,1266
6,28977,1258
6,28979,27
6,28981,1264
6,28999,132
6,29,37
6,290,14
6,29017,537
6,2903,18
6,2904,14
6,29067,541
6,2907,338
6,29095,441
6,29099,37
6,291,91
6,2912,73
6,2913,22
6,2916,14
6,29163,3
6,292,179
6,2921,65
6,2923,41
6,2924,44
6,2926,95
6,2927,7
6,2929,101
6,293,11
6,2930,80
6,2931,11
6,2931,200
6,29325,10
6,2933,103
6,2934,81
6,2938,196
6,294,81
6,2942,34
6,295,81
6,29589,56
6,296,11
6,2963,39
6,2964,406
6,2964,89
6,2965,37
6,2966,75
6,29687,473
6,297,86
6,2970,34
6,29715,432
6,29722,866
6,29738,103
6,29758,7
6,29785,1079
6,29785,73
6,29786,7
6,29787,290
6,29787,314
6,298,5
6,2980,18
6,29803,11
6,29846,1231
6,2985,11
6,29854,1244
6,29854,569
6,2986,88
6,29865,400
6,2987,14
6,2993,3
6,29941,406
6,29974,218
6,29976,112
6,30,103
6,30,6
6,3000,37
6,3001,235
6,3001,94
6,30015,73
6,30016,41
6,3002,11
6,30028,18
6,30030,37
6,30039,27
6,30039,28
6,3006,247
6,3008,103
6,3009,18
6,30091,300
6,30091,957
6,301,207
6,3010,242
6,3012,14
6,30123,4
6,30127,1195
6,30144,276
6,30187,1103
6,302,22
6,3020,18
6,30205,112
6,3021,18
6,3022,18
6,3023,247
6,30230,10
6,30230,11
6,30232,28
6,3024,68
6,30240,7
6,30251,70
6,30276,11
6,30279,333
6,30291,456
6,30296,300
6,30296,852
6,303,28
6,30307,456
6,30342,406
6,30344,56
6,3035,196
6,3035,406
6,30355,852
6,3036,86
6,30363,1053
6,30375,1075
6,30382,41
6,30383,1087
6,30384,537
6,30384,839
6,30385,38
6,30386,10
6,30386,28
6,30409,229
6,30410,228
6,30411,432
6,30417,276
6,30437,1281
6,3044,200
6,30470,276
6,30484,314
6,30485,300
6,30503,4
6,30519,1939
6,30524,1265
6,3053,1
6,3054,14
6,30544,56
6,30549,27
6,30549,898
6,30567,1237
6,3059,1
6,306,11
6,306,6
6,30602,866
6,30649,247
6,30651,276
6,30652,60
6,30654,456
6,30694,18
6,307,103
6,30705,91
6,30721,1195
6,30727,56
6,3073,56
6,30736,569
6,30740,200
6,30746,541
6,30749,456
6,3075,103
6,30751,330
6,3077,247
6,30777,276
6,30782,91
6,3079,14
6,30795,73
6,308,30
6,30806,601
6,30806,839
6,3081,452
6,30826,91
6,30831,37
6,30851,276
6,30875,37
6,30892,276
6,30893,196
6,30895,132
6,309,81
6,30901,314
6,3091,10
6,30911,43
6,3092,37
6,30947,1169
6,30948,1169
6,3098,14
6,30989,432
6,3099,14
6,310,1
6,3101,196
6,31018,30
6,31019,432
6,3104,107
6,31043,56
6,31044,28
6,31049,28
6,31068,94
6,31071,276
6,31080,300
6,31091,8
6,31098,1244
6,31098,569
6,311,11
6,311,65
6,3110,22
6,31109,37
6,3112,909
6,31139,1264
6,3114,1
6,31143,196
6,31143,406
6,31147,4
6,31157,14
6,31163,1109
6,31163,1127
6,31173,4
6,31174,1
6,31178,56
6,31181,44
6,31196,73
6,31221,1278
6,31223,94
6,31227,18
6,31229,112
6,31229,1471
6,31237,95
6,31240,314
6,3125,86
6,31251,14
6,3129,1846
6,3129,435
6,3130,247
6,3131,390
6,31318,441
6,3132,22
6,31338,1053
6,31339,1360
6,3136,281
6,31361,432
6,3137,22
6,31370,37
6,31374,10
6,31376,7
6,31404,439
6,31405,10
6,31410,276
6,31414,196
6,31417,126
6,31422,179
6,31422,7
6,31430,333
6,31430,839
6,31433,10
6,31439,1299
6,31440,1237
6,31442,2
6,31452,290
6,31456,463
6,3146,179
6,31464,276
6,31478,4
6,31498,406
6,31500,1053
6,3151,1025
6,31519,1067
6,31537,1893
6,31539,432
6,31540,839
6,31549,103
6,31549,1135
6,31549,291
6,31555,1290
6,31559,11
6,31560,537
6,31560,839
6,31562,432
6,31564,95
6,31566,1271
6,31566,218
6,31566,91
6,31573,1258
6,31578,1300
6,31578,833
6,31580,1023
6,31588,11
6,31588,73
6,3159,18
6,31592,28
6,31610,112
6,3162,22
6,31621,1569
6,31629,56
6,31630,56
6,31631,287
6,31633,1291
6,31636,91
6,31637,56
6,31640,1197
6,31646,44
6,3166,122
6,31670,247
6,31680,37
6,31699,1005
6,31706,300
6,31710,1
6,31716,441
6,31722,56
6,31733,18
6,31737,56
6,31741,1087
6,31747,290
6,31753,866
6,3176,196
6,31764,11
6,31771,7
6,31783,73
6,31790,1053
6,31790,1109
6,31793,1295
6,31798,803
6,318,120
6,318,196
6,3180,22
6,31804,1264
6,31804,290
6,31815,291
6,3182,96
6,31821,839
6,31845,1053
6,31848,1195
6,31859,56
6,31884,18
6,31890,103
6,31904,163
6,31914,439
6,3193,409
6,31931,27
6,31933,287
6,3194,358
6,31952,91
6,31953,95
6,3196,22
6,31964,4
6,31988,2
6,3199,22
6,31994,1169
6,32011,276
6,32013,91
6,32023,537
6,32032,18
6,32038,4
6,32039,4
6,32083,95
6,32084,95
6,32093,300
6,32094,37
6,321,24
6,32105,1
6,3213,18
6,32171,300
6,32175,441
6,32182,4
6,32189,456
6,322,11
6,32212,287
6,32214,1299
6,32214,418
6,32228,1237
6,32245,132
6,3225,163
6,3226,118
6,32262,1264
6,32271,179
6,32274,1271
6,32274,218
6,32274,91
6,3228,44
6,32282,7
6,3229,179
6,323,11
6,3230,3
6,32301,1053
6,32301,1109
6,32309,291
6,3231,8
6,32313,4
6,32353,191
6,32360,56
6,32370,73
6,32379,1237
6,32379,1381
6,324,14
6,32402,432
6,32407,27
6,32438,51
6,32447,1396
6,32447,1673
6,32454,1237
6,32455,346
6,32483,112
6,32491,2306
6,32491,839
6,32494,569
6,325,126
6,3251,18
6,32526,14
6,32542,37
6,32555,300
6,32568,73
6,32571,1766
6,32571,397
6,32572,1320
6,32582,473
6,32595,397
6,32596,1231
6,32596,28
6,326,11
6,32601,28
6,32603,541
6,32606,1129
6,32607,51
6,32608,112
6,32608,1828
6,32615,1567
6,32648,51
6,32663,432
6,32664,400
6,32670,1258
6,32673,839
6,32681,803
6,32682,1265
6,32686,27
6,32696,1129
6,32697,1195
6,327,48
6,327,6
6,3270,10
6,3271,112
6,3271,22
6,32717,1258
6,3272,18
6,32729,94
6,32772,1
6,32785,27
6,32785,28
6,32792,14
6,328,28
6,32802,73
6,32805,235
6,3281,18
6,32828,73
6,32829,73
6,32830,276
6,32836,41
6,32842,276
6,32843,41
6,3285,18
6,32866,300
6,32867,4
6,32876,37
6,32878,1
6,32881,18
6,32887,7
6,32899,112
6,329,14
6,3290,10
6,32901,56
6,32906,833
6,32924,7
6,32935,10
6,32936,1325
6,32937,37
6,32944,432
6,32947,1379
6,32948,218
6,32949,456
6,3295,103
6,32951,839
6,32956,1229
6,32961,60
6,32962,56
6,3297,34
6,32977,866
6,32979,1127
6,3298,37
6,32981,309
6,32983,1119
6,3299,218
6,32995,569
6,32998,1119
6,32999,1266
6,33,28
6,330,1
6,33002,276
6,33003,456
6,33012,91
6,33018,43
6,33019,37
6,33021,41
6,33023,95
6,33026,103
6,33027,103
6,33028,456
6,33031,290
6,33037,1
6,33041,537
6,33044,276
6,33046,56
6,33047,44
6,3305,14
6,33051,14
6,33085,432
6,33089,1560
6,33094,56
6,33095,37
6,33099,37
6,331,22
6,33113,41
6,3312,18
6,33123,850
6,3313,280
6,3315,14
6,3317,22
6,33184,300
6,33188,276
6,33197,7
6,332,22
6,33203,112
6,33206,2
6,3322,218
6,33222,1264
6,33240,1296
6,33241,866
6,33244,1195
6,33245,1264
6,3325,14
6,33253,1023
6,33255,1444
6,33255,7
6,33262,432
6,3327,14
6,33274,1169
6,33290,1229
6,33299,14
6,333,14
6,33300,390
6,33310,452
6,33314,1317
6,33314,18
6,3332,18
6,33337,11
6,33341,318
6,3335,22
6,33352,2
6,33354,11
6,33362,1075
6,33371,10
6,33371,1278
6,33371,28
6,33377,247
6,33377,73
6,33392,1562
6,33394,1487
6,33398,432
6,334,18
6,33417,37
6,33419,28
6,3342,27
6,33421,1536
6,33430,1292
6,33431,1292
6,33433,30
6,33434,1258
6,33447,1379
6,3345,22
6,33462,1195
6,33473,1489
6,33475,300
6,33475,957
6,33478,7
6,33486,4
6,33487,300
6,33489,803
6,3349,41
6,33490,247
6,335,37
6,33502,41
6,33502,605
6,33506,56
6,33531,41
6,33532,7
6,33541,833
6,3355,136
6,3356,18
6,33572,1569
6,33573,1353
6,33573,27
6,3358,112
6,33589,1569
6,3359,37
6,336,5
6,3361,1383
6,3361,191
6,3363,10
6,33654,354
6,3366,56
6,33668,314
6,3369,18
6,33690,1514
6,337,154
6,33726,1471
6,33727,432
6,33731,95
6,33733,28
6,33737,28
6,33739,343
6,33743,51
6,33746,1067
6,33753,343
6,33771,1547
6,33775,1
6,33788,7
6,33795,1295
6,33797,537
6,338,65
6,33803,1169
6,33811,1237
6,33814,37
6,33834,120
6,33834,8
6,33835,95
6,33836,1299
6,33836,418
6,33840,37
6,33850,1379
6,3388,18
6,33889,1569
6,3389,521
6,33899,1103
6,339,110
6,3391,1
6,33933,276
6,33948,911
6,33966,439
6,33975,276
6,33983,1529
6,33985,1195
6,33985,1536
6,33988,56
6,3399,65
6,340,126
6,34009,1325
6,34012,300
6,34013,866
6,34019,1379
6,34028,1244
6,34028,569
6,34034,28
6,34051,3
6,34052,28
6,34055,1237
6,34055,1381
6,3407,3
6,34076,132
6,34077,28
6,34086,43
6,34088,563
6,34096,1258
6,341,7
6,34102,287
6,34104,441
6,34106,112
6,34126,441
6,34129,1706
6,34134,7
6,3414,429
6,34148,1264
6,34156,276
6,34176,314
6,34177,439
6,3418,86
6,342,7
6,3420,7
6,34207,1063
6,34209,73
6,34233,444
6,34233,73
6,34234,1558
6,34234,73
6,34235,126
6,34235,73
6,3424,22
6,3425,22
6,34257,1829
6,34257,400
6,34262,397
6,34264,1291
6,34279,56
6,34280,1295
6,34281,911
6,34284,418
6,34289,7
6,34290,18
6,34292,64
6,34295,541
6,343,44
6,34309,276
6,3432,14
6,3433,18
6,34332,2305
6,34337,444
6,34337,73
6,34338,715
6,34338,839
6,3434,22
6,34348,1314
6,3435,196
6,3435,22
6,34350,7
6,3436,22
6,34368,7
6,3437,14
6,3438,22
6,34382,911
6,34383,1195
6,34392,1340
6,34393,1340
6,344,86
6,34402,354
6,34403,951
6,34410,2140
6,34411,1209
6,34427,1209
6,34427,218
6,3444,14
6,34445,418
6,34449,37
6,34451,4
6,34456,13
6,34467,1169
6,34474,753
6,34488,1286
6,34490,463
6,34494,132
6,34497,300
6,34497,957
6,345,1
6,34501,1257
6,34501,439
6,34502,330
6,3451,154
6,34510,471
6,34511,471
6,34522,1237
6,34525,1325
6,34542,569
6,34543,1379
6,34547,569
6,3455,27
6,34550,247
6,34561,1103
6,34565,439
6,34566,1
6,3457,37
6,34572,1
6,34577,56
6,3458,18
6,34580,73
6,34591,1119
6,34599,290
6,346,63
6,346,78
6,3460,22
6,34607,7
6,34612,1444
6,34612,7
6,34618,56
6,34620,91
6,34636,10
6,3464,34
6,34662,56
6,34669,2140
6,3467,51
6,347,5
6,3470,3
6,3470,48
6,34712,7
6,34725,1514
6,34738,1169
6,34741,28
6,34745,10
6,34754,37
6,34771,1
6,34771,1129
6,34787,1025
6,34787,103
6,34794,73
6,34798,1075
6,34799,28
6,348,27
6,34800,51
6,34822,91
6,34825,101
6,34831,18
6,34834,95
6,34836,27
6,34836,28
6,34839,1
6,34841,18
6,34852,28
6,3486,14
6,34863,95
6,34866,36
6,34881,51
6,34888,103
6,34891,1077
6,349,88
6,34901,28
6,34902,418
6,34903,1111
6,34903,3
6,34905,473
6,34914,95
6,34915,56
6,34927,37
6,34928,866
6,3493,27
6,34933,569
6,34934,839
6,34964,839
6,34966,37
6,34973,14
6,34975,11
6,34978,73
6,34979,1766
6,34979,397
6,34984,858
6,350,18
6,3501,80
6,35015,1690
6,35015,866
6,3503,27
6,3505,14
6,35062,858
6,35067,1
6,35069,1169
6,35073,11
6,35075,37
6,35076,894
6,35078,300
6,35079,456
6,351,18
6,35114,1661
6,3514,73
6,35180,44
6,35183,37
6,352,18
6,35203,196
6,35220,247
6,35222,112
6,35240,1127
6,35240,60
6,35241,456
6,35247,44
6,35248,3
6,35249,132
6,35250,1264
6,35250,235
6,35251,1340
6,35252,1407
6,35254,103
6,35295,37
6,35298,1299
6,35298,418
6,353,18
6,35302,1320
6,35313,587
6,35330,437
6,35334,14
6,35335,1257
6,35370,1237
6,35376,95
6,35385,73
6,354,114
6,35413,300
6,35427,318
6,35434,1
6,3545,36
6,35476,2250
6,35478,432
6,35484,1195
6,3549,11
6,355,7
6,3550,1
6,35503,290
6,35507,456
6,35516,276
6,35540,1835
6,35557,1109
6,35589,418
6,356,37
6,3561,22
6,35639,1295
6,35656,18
6,35672,441
6,3568,14
6,3571,103
6,35712,478
6,35712,51
6,35714,1169
6,3572,41
6,3573,83
6,35730,541
6,35739,276
6,35756,852
6,35757,1530
6,35757,1547
6,3576,14
6,35760,858
6,3577,70
6,35788,7
6,35789,73
6,3579,18
6,35790,290
6,35817,8
6,35818,354
6,35821,51
6,35828,441
6,35834,951
6,35835,1857
6,35838,314
6,35839,11
6,35843,1258
6,35847,803
6,35849,1835
6,35849,56
6,35849,803
6,35857,94
6,35860,247
6,3588,4
6,35883,1829
6,35883,400
6,35889,41
6,35905,439
6,35914,276
6,35923,1264
6,35928,1471
6,3594,314
6,35957,432
6,35963,95
6,35964,1569
6,35968,56
6,35972,1835
6,35972,397
6,35972,56
6,35983,605
6,35988,1693
6,35994,7
6,35997,346
6,35999,866
6,360,86
6,36000,73
6,36001,1264
6,36003,444
6,36009,300
6,36022,28
6,36023,1835
6,36027,541
6,36028,1393
6,36029,1075
6,36037,120
6,3604,44
6,36049,200
6,3609,18
6,36094,456
6,36108,1053
6,36124,37
6,3613,10
6,36135,276
6,3614,95
6,36144,569
6,3615,96
6,3616,11
6,36166,444
6,36196,443
6,36220,1087
6,36245,1325
6,36259,1111
6,36266,1669
6,36267,3
6,3627,91
6,36288,1661
6,36296,91
6,3630,18
6,36309,300
6,3631,200
6,36316,456
6,36317,276
6,3637,112
6,3637,60
6,3638,30
6,364,122
6,364,442
6,364,73
6,36407,300
6,36409,276
6,36418,1296
6,36431,1379
6,36432,7
6,36440,1350
6,36456,4
6,36458,1209
6,36470,95
6,36474,56
6,36475,1127
6,36483,1258
6,36486,472
6,36510,1299
6,36511,1
6,36511,1129
6,36513,218
6,36516,51
6,36522,1325
6,36525,120
6,36525,1379
6,3653,3
6,36531,28
6,36536,1075
6,3654,218
6,36548,1393
6,3655,7
6,36551,472
6,36552,247
6,36552,28
6,3656,179
6,36563,73
6,36565,28
6,36587,569
6,36593,18
6,3660,1
6,36611,432
6,36632,1860
6,36632,951
6,36633,7
6,36649,569
6,36652,1314
6,36653,2
6,36654,94
6,3667,3
6,3668,73
6,3670,103
6,3670,1509
6,36704,2
6,36704,929
6,3672,1
6,36726,27
6,36728,856
6,3673,4
6,3673,94
6,36754,3
6,3676,196
6,36784,1265
6,36793,346
6,36797,884
6,36800,7
6,36817,300
6,36828,41
6,3683,103
6,36838,1258
6,36847,397
6,36864,96
6,36873,7
6,36881,276
6,36882,163
6,36882,314
6,36884,4
6,36894,330
6,369,11
6,36902,1129
6,36906,70
6,3691,65
6,3692,18
6,36934,287
6,36943,1195
6,36943,1813
6,36945,1487
6,36949,7
6,36976,196
6,36982,1769
6,370,207
6,37007,3
6,37008,753
6,3701,11
6,37023,839
6,37029,37
6,37036,126
6,37054,13
6,37086,569
6,37096,1
6,3710,18
6,37105,1379
6,37106,96
6,37117,18
6,37117,36
6,3712,7
6,37126,73
6,3713,37
6,37140,18
6,37141,287
6,37151,11
6,37154,112
6,37171,456
6,37178,1025
6,37178,103
6,37188,1794
6,37202,456
6,37204,1258
6,37206,95
6,37210,30
6,37221,1087
6,37225,2075
6,3723,363
6,37232,354
6,37244,1286
6,37245,14
6,37254,7
6,37258,406
6,37259,839
6,37268,911
6,37283,28
6,37302,1560
6,3731,73
6,37324,28
6,37328,37
6,37338,11
6,37345,1857
6,37347,7
6,37349,314
6,37359,10
6,3736,10
6,3736,7
6,37368,1766
6,37368,397
6,37369,1320
6,3737,330
6,37374,439
6,37379,11
6,3738,330
6,37393,439
6,37395,28
6,37403,51
6,37422,1829
6,37422,400
6,37426,1828
6,37426,569
6,37428,1838
6,37430,441
6,37433,11
6,37433,276
6,37435,4
6,37436,235
6,37438,1357
6,37446,1264
6,37447,1244
6,37448,1887
6,37450,1835
6,37451,11
6,37458,541
6,37467,432
6,37475,839
6,37476,28
6,37481,37
6,37484,473
6,37487,37
6,37490,1835
6,37491,1258
6,37496,14
6,37497,132
6,375,196
6,3750,37
6,37509,309
6,37510,4
6,37517,1864
6,37520,200
6,37520,569
6,37521,858
6,37522,1393
6,37525,1692
6,3754,18
6,37555,7
6,37559,276
6,37560,765
6,37561,1111
6,37569,132
6,37571,73
6,37576,37
6,37578,7
6,37579,1299
6,37579,418
6,37584,37
6,37587,1687
6,37597,1835
6,37598,839
6,37599,1687
6,37601,163
6,37601,1890
6,3761,22
6,37611,27
6,37611,28
6,37614,605
6,37646,1265
6,37646,866
6,3765,22
6,37651,44
6,37657,112
6,37662,1129
6,37675,11
6,3768,191
6,3769,191
6,37716,839
6,37722,95
6,37739,27
6,37739,28
6,37744,354
6,37747,1264
6,3776,191
6,37769,37
6,37778,1209
6,37779,1835
6,37780,432
6,37786,1103
6,37787,1871
6,37787,1872
6,37799,1
6,37799,1129
6,37806,1129
6,37823,3
6,37869,537
6,37870,537
6,37890,441
6,37893,1169
6,379,7
6,37920,1829
6,37924,1690
6,37924,866
6,37926,300
6,37940,1195
6,37940,1853
6,37952,11
6,37956,346
6,37958,1129
6,37962,1103
6,37964,839
6,37965,10
6,37968,28
6,37972,441
6,37975,1314
6,37976,569
6,37978,28
6,37979,839
6,37982,51
6,37984,1237
6,37988,3
6,37989,1393
6,37990,37
6,37991,287
6,37992,1853
6,37993,95
6,37998,41
6,37999,56
6,3800,18
6,38000,43
6,38003,4
6,38004,2085
6,38004,2086
6,38005,287
6,38006,44
6,38008,207
6,38009,894
6,38009,96
6,38016,1797
6,38020,51
6,3806,390
6,38062,418
6,3807,103
6,3808,281
6,38080,1471
6,38083,37
6,38084,1835
6,38089,400
6,3809,103
6,38091,73
6,38098,28
6,3810,103
6,38101,200
6,3811,452
6,38145,1379
6,38147,1861
6,38150,406
6,38157,300
6,38161,10
6,38162,1195
6,38162,1379
6,38162,290
6,38162,473
6,38186,1873
6,38186,1874
6,3819,68
6,38192,41
6,38199,1569
6,38203,1379
6,3822,22
6,38226,1209
6,3823,22
6,38235,28
6,3825,22
6,38251,1849
6,38254,1278
6,38256,44
6,38262,1023
6,38268,7
6,3827,22
6,38276,839
6,38295,541
6,38297,1794
6,383,11
6,38301,1381
6,38301,318
6,38302,1264
6,38328,1722
6,38331,463
6,38337,354
6,3834,435
6,3835,22
6,3836,246
6,38363,1947
6,38365,1324
6,3837,14
6,3838,18
6,3839,18
6,38390,37
6,38397,1890
6,384,3
6,3840,24
6,38408,4
6,3841,11
6,38416,839
6,3844,18
6,38440,1892
6,38449,517
6,3845,18
6,3846,18
6,38472,443
6,38474,1075
6,38476,1075
6,38480,179
6,38480,7
6,38481,7
6,38483,957
6,385,1037
6,385,86
6,38524,858
6,38529,1127
6,38544,103
6,38549,1927
6,38555,300
6,38568,276
6,38569,276
6,38570,276
6,38571,276
6,38572,1264
6,38573,7
6,38578,18
6,3858,103
6,38585,7
6,3859,11
6,386,196
6,38610,839
6,38619,911
6,38656,852
6,38659,314
6,38668,569
6,38669,1407
6,38670,1967
6,38671,287
6,38673,439
6,38680,73
6,3869,22
6,38691,73
6,387,81
6,3870,18
6,38707,126
6,38731,11
6,3874,196
6,38749,1189
6,3875,18
6,38753,1087
6,38759,95
6,3876,18
6,38767,1829
6,38767,400
6,3877,315
6,38778,300
6,3878,18
6,38787,957
6,3879,315
6,38790,300
6,388,126
6,38804,103
6,3881,18
6,38814,541
6,38830,118
6,38830,247
6,38835,1396
6,38835,1673
6,38843,439
6,3885,406
6,38851,1945
6,38853,2129
6,38857,73
6,38860,37
6,38881,1005
6,38883,10
6,38889,1471
6,38909,951
6,38920,37
6,38924,1440
6,38940,1237
6,38959,1103
6,38992,1379
6,38993,247
6,390,126
6,3900,1512
6,3900,1513
6,39003,1077
6,39007,432
6,39017,112
6,39026,95
6,39030,1974
6,39031,1229
6,39039,112
6,39039,474
6,39040,28
6,39040,858
6,39063,132
6,3907,154
6,39071,7
6,39078,1258
6,3909,18
6,3915,103
6,39183,1591
6,39184,1127
6,39184,132
6,39194,10
6,39194,139
6,39195,1109
6,39196,1258
6,39198,456
6,39199,569
6,392,1
6,39221,10
6,39221,563
6,39244,28
6,39247,2
6,3927,14
6,39277,28
6,39282,28
6,39292,1893
6,3932,18
6,39324,1978
6,39326,1857
6,39326,541
6,3935,4
6,39355,456
6,3936,103
6,3937,1
6,39388,95
6,394,7
6,39417,852
6,39456,1864
6,39457,2201
6,39463,1295
6,39468,30
6,39469,1379
6,3947,65
6,39473,95
6,39474,1133
6,39491,10
6,395,3
6,39506,3
6,39523,439
6,39527,3
6,39527,541
6,39531,1023
6,39533,456
6,39534,456
6,39535,1993
6,39539,11
6,39547,91
6,39551,441
6,39567,1983
6,39570,7
6,39572,2048
6,39575,2097
6,39575,41
6,3958,334
6,3958,56
6,39581,1927
6,39582,839
6,39583,753
6,39586,287
6,39587,314
6,39590,1972
6,39592,14
6,39597,56
6,396,14
6,39609,91
6,39617,1835
6,39620,1837
6,39622,73
6,39628,472
6,39634,1137
6,39679,1807
6,39681,537
6,3969,18
6,39699,103
6,397,14
6,39701,37
6,39710,95
6,3972,36
6,39725,1087
6,39730,95
6,3974,56
6,3975,18
6,3975,228
6,39783,1722
6,39790,200
6,39792,1591
6,39799,346
6,39808,300
6,39811,132
6,39836,1169
6,39836,2056
6,39893,103
6,39893,200
6,39917,2366
6,39918,2040
6,39940,7
6,39942,1828
6,39942,569
6,39948,37
6,39959,2371
6,39960,1195
6,39960,1853
6,39966,1209
6,39988,443
6,400,14
6,40004,1873
6,40004,1874
6,40010,911
6,40028,569
6,40040,1973
6,40045,1258
6,40045,30
6,40046,951
6,40052,858
6,40056,1567
6,40059,1393
6,40060,803
6,40074,1521
6,40074,2053
6,40075,569
6,40085,1299
6,40085,418
6,40087,474
6,40091,2075
6,40092,2075
6,40128,35
6,40129,1982
6,4013,103
6,40136,1998
6,40137,1263
6,40145,397
6,40148,56
6,40165,569
6,40166,28
6,40167,28
6,40174,569
6,40196,120
6,40197,1971
6,4021,118
6,4021,22
6,4021,235
6,40221,94
6,40228,400
6,40228,73
6,4023,150
6,40230,1119
6,40266,1258
6,40272,1127
6,40272,132
6,4028,7
6,403,39
6,40320,839
6,40327,7
6,40333,1967
6,40351,28
6,40356,1575
6,40356,290
6,40358,1045
6,40358,437
6,40359,95
6,40367,200
6,40367,2266
6,4038,118
6,4039,229
6,40392,1864
6,40397,95
6,40403,537
6,40417,73
6,40423,276
6,40436,2052
6,4044,1512
6,40454,7
6,40473,2080
6,40483,418
6,40488,51
6,4049,175
6,40496,300
6,40497,441
6,4050,73
6,40504,28
6,40506,218
6,40507,163
6,40507,2246
6,4051,101
6,40513,14
6,4052,80
6,40526,1278
6,40529,11
6,40530,439
6,40532,132
6,4054,39
6,40540,56
6,40550,44
6,4056,37
6,40571,605
6,40586,1692
6,40589,398
6,40591,56
6,40594,839
6,40595,300
6,406,73
6,4060,22
6,40608,2249
6,40608,894
6,40608,96
6,4061,22
6,40610,18
6,4062,191
6,40620,478
6,40623,439
6,4063,35
6,4066,8
6,4067,60
6,40677,537
6,40679,287
6,4068,60
6,40682,1129
6,40682,1998
6,40685,1997
6,407,1
6,40708,1874
6,40714,28
6,40716,30
6,40729,73
6,40738,1903
6,40748,569
6,40750,120
6,40752,44
6,40758,2305
6,40763,290
6,40776,10
6,40783,605
6,40786,7
6,4080,37
6,40803,56
6,4081,112
6,40815,30
6,4083,68
6,40832,276
6,40833,2027
6,40834,858
6,40839,73
6,40842,456
6,40850,1999
6,40852,73
6,4086,22
6,4087,32
6,40870,803
6,40879,14
6,4088,68
6,40880,103
6,40893,432
6,40902,7
6,40904,91
6,40906,18
6,40907,18
6,40908,30
6,40911,10
6,40930,2009
6,40930,2134
6,40934,28
6,40935,1109
6,40938,439
6,40939,432
6,40953,126
6,40956,287
6,40957,10
6,40957,139
6,40958,1853
6,40960,1264
6,40961,839
6,40964,1244
6,40974,1264
6,40983,103
6,40983,22
6,40995,1560
6,41006,911
6,4101,126
6,41025,112
6,41062,28
6,41074,18
6,411,88
6,41101,432
6,41103,70
6,41109,37
6,41114,276
6,41115,370
6,41120,1835
6,4113,18
6,4114,126
6,41169,14
6,4119,14
6,412,44
6,412,6
6,41226,1974
6,41265,1278
6,41266,2115
6,41283,28
6,41312,1978
6,4132,18
6,41345,10
6,41349,866
6,41353,569
6,41364,1379
6,41372,56
6,41380,1978
6,41381,28
6,41381,858
6,41383,866
6,41384,1835
6,41389,35
6,41392,1440
6,41392,839
6,41401,1927
6,41402,1258
6,41405,73
6,41433,1
6,41456,7
6,41457,56
6,41458,324
6,41461,1857
6,41470,856
6,41487,441
6,41488,441
6,41491,37
6,4151,5
6,41520,290
6,41521,7
6,41529,112
6,41529,474
6,41530,44
6,4154,103
6,41556,7
6,41558,18
6,41573,37
6,41574,1396
6,41574,1673
6,41587,4
6,41589,894
6,41589,96
6,41619,397
6,41623,200
6,41623,2037
6,41686,7
6,41694,839
6,417,131
6,41710,7
6,41762,406
6,41776,18
6,41777,18
6,41778,18
6,41783,1547
6,41807,2063
6,4181,2
6,41812,163
6,41813,472
6,4183,18
6,41833,11
6,41834,2004
6,41834,28
6,4186,218
6,4189,1239
6,4189,126
6,4189,1454
6,41899,2037
6,419,37
6,4191,5
6,41911,14
6,4192,7
6,41930,132
6,41946,1299
6,41946,418
6,4196,38
6,4197,1
6,4198,18
6,4199,18
6,42033,2046
6,42071,1396
6,42071,1673
6,42072,1209
6,42083,18
6,4209,37
6,42090,276
6,421,24
6,4211,110
6,4214,3
6,42144,2046
6,42145,2305
6,42146,2046
6,42179,126
6,42192,7
6,42203,314
6,42205,397
6,42238,2371
6,4224,7
6,42249,839
6,42250,4
6,42250,70
6,42260,1169
6,42260,2056
6,42260,2057
6,42282,300
6,42295,18
6,42307,1380
6,42307,247
6,42321,541
6,42340,300
6,42351,95
6,42361,94
6,42385,235
6,42391,1
6,42395,73
6,424,14
6,4240,18
6,4242,281
6,42429,30
6,42468,1939
6,42482,1229
6,42506,2085
6,42506,2086
6,42514,1829
6,42514,247
6,42516,2299
6,42516,2300
6,42516,290
6,42544,10
6,42568,22
6,42587,418
6,42590,247
6,4262,95
6,42625,569
6,42627,406
6,4264,11
6,42653,1258
6,42657,276
6,42668,569
6,42670,1893
6,427,131
6,427,3
6,42740,1939
6,42745,7
6,42765,2140
6,42766,2140
6,42774,839
6,42808,94
6,42822,1471
6,42825,309
6,42826,51
6,42870,866
6,42883,2057
